recordType,name,email,bio,description,rating,time,type,text,date,topic,tasks,title,isCompleted,dueDate,userId,courseId,specializationId,weekId
userCourse,,,,,,,,,,,,,,,20,63,,
userCourse,,,,,,,,,,,,,,,42,138,,
userCourse,,,,,,,,,,,,,,,93,167,,
userCourse,,,,,,,,,,,,,,,11,192,,
userCourse,,,,,,,,,,,,,,,53,114,,
userCourse,,,,,,,,,,,,,,,62,8,,
userCourse,,,,,,,,,,,,,,,98,80,,
userCourse,,,,,,,,,,,,,,,87,49,,
userCourse,,,,,,,,,,,,,,,65,168,,
userCourse,,,,,,,,,,,,,,,94,162,,
userCourse,,,,,,,,,,,,,,,87,87,,
userCourse,,,,,,,,,,,,,,,91,14,,
userCourse,,,,,,,,,,,,,,,60,133,,
userCourse,,,,,,,,,,,,,,,76,23,,
userCourse,,,,,,,,,,,,,,,13,179,,
userCourse,,,,,,,,,,,,,,,64,143,,
userCourse,,,,,,,,,,,,,,,79,38,,
userCourse,,,,,,,,,,,,,,,97,27,,
userCourse,,,,,,,,,,,,,,,28,79,,
userCourse,,,,,,,,,,,,,,,76,85,,
userCourse,,,,,,,,,,,,,,,54,146,,
userCourse,,,,,,,,,,,,,,,22,164,,
userCourse,,,,,,,,,,,,,,,14,18,,
userCourse,,,,,,,,,,,,,,,24,127,,
userCourse,,,,,,,,,,,,,,,58,87,,
userCourse,,,,,,,,,,,,,,,31,46,,
userCourse,,,,,,,,,,,,,,,94,95,,
userCourse,,,,,,,,,,,,,,,7,177,,
userCourse,,,,,,,,,,,,,,,61,18,,
userCourse,,,,,,,,,,,,,,,77,74,,
userCourse,,,,,,,,,,,,,,,76,15,,
userCourse,,,,,,,,,,,,,,,48,101,,
userCourse,,,,,,,,,,,,,,,45,129,,
userCourse,,,,,,,,,,,,,,,58,107,,
userCourse,,,,,,,,,,,,,,,50,195,,
userCourse,,,,,,,,,,,,,,,34,61,,
userCourse,,,,,,,,,,,,,,,21,10,,
userCourse,,,,,,,,,,,,,,,77,6,,
userCourse,,,,,,,,,,,,,,,70,79,,
userCourse,,,,,,,,,,,,,,,39,31,,
userCourse,,,,,,,,,,,,,,,65,85,,
userCourse,,,,,,,,,,,,,,,88,168,,
userCourse,,,,,,,,,,,,,,,54,128,,
userCourse,,,,,,,,,,,,,,,70,108,,
userCourse,,,,,,,,,,,,,,,40,66,,
userCourse,,,,,,,,,,,,,,,44,52,,
userCourse,,,,,,,,,,,,,,,33,197,,
userCourse,,,,,,,,,,,,,,,45,34,,
userCourse,,,,,,,,,,,,,,,50,171,,
userCourse,,,,,,,,,,,,,,,87,64,,
userCourse,,,,,,,,,,,,,,,100,125,,
userCourse,,,,,,,,,,,,,,,46,70,,
userCourse,,,,,,,,,,,,,,,41,177,,
userCourse,,,,,,,,,,,,,,,12,5,,
userCourse,,,,,,,,,,,,,,,28,36,,
userCourse,,,,,,,,,,,,,,,97,174,,
userCourse,,,,,,,,,,,,,,,93,8,,
userCourse,,,,,,,,,,,,,,,2,75,,
userCourse,,,,,,,,,,,,,,,28,24,,
userCourse,,,,,,,,,,,,,,,11,100,,
userCourse,,,,,,,,,,,,,,,89,87,,
userCourse,,,,,,,,,,,,,,,95,91,,
userCourse,,,,,,,,,,,,,,,89,43,,
userCourse,,,,,,,,,,,,,,,61,152,,
userCourse,,,,,,,,,,,,,,,64,61,,
userCourse,,,,,,,,,,,,,,,85,128,,
userCourse,,,,,,,,,,,,,,,70,180,,
userCourse,,,,,,,,,,,,,,,28,12,,
userCourse,,,,,,,,,,,,,,,36,11,,
userCourse,,,,,,,,,,,,,,,19,25,,
userCourse,,,,,,,,,,,,,,,12,16,,
userCourse,,,,,,,,,,,,,,,82,55,,
userCourse,,,,,,,,,,,,,,,48,33,,
userCourse,,,,,,,,,,,,,,,19,29,,
userCourse,,,,,,,,,,,,,,,57,179,,
userCourse,,,,,,,,,,,,,,,75,77,,
userCourse,,,,,,,,,,,,,,,5,184,,
userCourse,,,,,,,,,,,,,,,33,22,,
userCourse,,,,,,,,,,,,,,,74,151,,
userCourse,,,,,,,,,,,,,,,2,51,,
userCourse,,,,,,,,,,,,,,,95,89,,
userCourse,,,,,,,,,,,,,,,65,91,,
userCourse,,,,,,,,,,,,,,,69,51,,
userCourse,,,,,,,,,,,,,,,7,47,,
userCourse,,,,,,,,,,,,,,,64,26,,
userCourse,,,,,,,,,,,,,,,93,54,,
userCourse,,,,,,,,,,,,,,,9,71,,
userCourse,,,,,,,,,,,,,,,53,30,,
userCourse,,,,,,,,,,,,,,,93,127,,
userCourse,,,,,,,,,,,,,,,26,56,,
userCourse,,,,,,,,,,,,,,,4,87,,
userCourse,,,,,,,,,,,,,,,53,177,,
userCourse,,,,,,,,,,,,,,,50,137,,
userCourse,,,,,,,,,,,,,,,83,110,,
userCourse,,,,,,,,,,,,,,,57,95,,
userCourse,,,,,,,,,,,,,,,34,28,,
userCourse,,,,,,,,,,,,,,,66,66,,
userCourse,,,,,,,,,,,,,,,32,104,,
userCourse,,,,,,,,,,,,,,,93,83,,
userCourse,,,,,,,,,,,,,,,25,198,,
userCourse,,,,,,,,,,,,,,,69,143,,
userCourse,,,,,,,,,,,,,,,13,94,,
userCourse,,,,,,,,,,,,,,,78,193,,
userCourse,,,,,,,,,,,,,,,35,195,,
userCourse,,,,,,,,,,,,,,,56,7,,
userCourse,,,,,,,,,,,,,,,59,164,,
userCourse,,,,,,,,,,,,,,,61,35,,
userCourse,,,,,,,,,,,,,,,66,127,,
userCourse,,,,,,,,,,,,,,,70,133,,
userCourse,,,,,,,,,,,,,,,77,171,,
userCourse,,,,,,,,,,,,,,,44,94,,
userCourse,,,,,,,,,,,,,,,88,146,,
userCourse,,,,,,,,,,,,,,,23,42,,
userCourse,,,,,,,,,,,,,,,40,189,,
userCourse,,,,,,,,,,,,,,,29,27,,
userCourse,,,,,,,,,,,,,,,50,165,,
userCourse,,,,,,,,,,,,,,,85,157,,
userCourse,,,,,,,,,,,,,,,1,24,,
userCourse,,,,,,,,,,,,,,,1,191,,
userCourse,,,,,,,,,,,,,,,52,130,,
userCourse,,,,,,,,,,,,,,,43,114,,
userCourse,,,,,,,,,,,,,,,78,100,,
userCourse,,,,,,,,,,,,,,,31,8,,
userCourse,,,,,,,,,,,,,,,6,34,,
userCourse,,,,,,,,,,,,,,,7,97,,
userCourse,,,,,,,,,,,,,,,4,52,,
userCourse,,,,,,,,,,,,,,,34,165,,
userCourse,,,,,,,,,,,,,,,62,43,,
userCourse,,,,,,,,,,,,,,,43,67,,
userCourse,,,,,,,,,,,,,,,8,161,,
userCourse,,,,,,,,,,,,,,,49,33,,
userCourse,,,,,,,,,,,,,,,62,12,,
userCourse,,,,,,,,,,,,,,,15,31,,
userCourse,,,,,,,,,,,,,,,33,123,,
userCourse,,,,,,,,,,,,,,,83,143,,
userCourse,,,,,,,,,,,,,,,46,47,,
userCourse,,,,,,,,,,,,,,,36,163,,
userCourse,,,,,,,,,,,,,,,15,15,,
